Configuration log weight                          
6.3298                                            
10.1857                                           
18.5466                                           
26.5936                                           
30.4473                                           
29.1004                                           
24.4586                                           
32.3798                                           
31.7341                                           
37.6331                                           
39.2939                                           
39.7566                                           
38.2914                                           
35.6814                                           
29.887                                            
24.1196                                           
21.2263                                           
22.2399                                           
24.1564                                           
26.3705                                           
27.657                                            
30.1225                                           
35.0503                                           
32.7706                                           
35.3241                                           
28.7621                                           
30.1017                                           
31.3543                                           
23.9184                                           
29.9269                                           
36.9208                                           
36.443                                            
41.882                                            
42.3868                                           
47.09                                             
53.7543                                           
54.4269                                           
51.7925                                           
51.5656                                           
51.1581                                           
53.988                                            
47.9344                                           
54.519                                            
53.3267                                           
52.6956                                           
58.7991                                           
58.2278                                           
50.1198                                           
49.2924                                           
50.361                                            
48.4228                                           
51.0314                                           
46.5249                                           
47.4898                                           
42.6074                                           
46.5567                                           
43.182                                            
49.709                                            
48.9772                                           
47.2962                                           
47.5452                                           
48.1681                                           
48.7099                                           
48.0875                                           
38.1438                                           
35.6261                                           
35.1263                                           
30.2545                                           
37.3526                                           
43.721                                            
46.0532                                           
49.7451                                           
51.6709                                           
47.3579                                           
47.7854                                           
43.0091                                           
36.7185                                           
35.1405                                           
31.9431                                           
32.9975                                           
33.3571                                           
33.7015                                           
36.2735                                           
34.061                                            
39.9012                                           
38.857                                            
44.029                                            
49.1118                                           
49.1309                                           
41.2487                                           
39.4849                                           
39.3962                                           
41.4726                                           
41.7211                                           
46.0955                                           
40.374                                            
37.4629                                           
39.5434                                           
37.4448                                           
37.098                                            
43.4167                                           
37.1945                                           
38.0875                                           
42.2989                                           
46.8122                                           
50.5575                                           
52.079                                            
53.0757                                           
54.0594                                           
52.0806                                           
47.29                                             
48.3403                                           
44.1634                                           
41.4896                                           
34.3545                                           
35.5376                                           
40.2368                                           
42.7171                                           
36.9576                                           
42.4806                                           
51.356                                            
54.7456                                           
51.431                                            
49.9434                                           
49.0744                                           
56.0438                                           
52.0885                                           
44.2833                                           
35.5421                                           
38.5995                                           
37.1835                                           
45.8493                                           
43.7866                                           
40.9419                                           
46.4441                                           
48.3945                                           
42.3947                                           
