Configuration log weight                          
6.65639                                           
9.18961                                           
13.4199                                           
27.9836                                           
33.5984                                           
36.2166                                           
41.9202                                           
38.4773                                           
43.1204                                           
41.9139                                           
52.6735                                           
55.3023                                           
58.226                                            
65.2953                                           
61.2336                                           
68.4672                                           
70.4916                                           
71.8395                                           
72.6747                                           
78.6547                                           
76.998                                            
82.9406                                           
83.204                                            
77.5238                                           
81.9242                                           
86.3847                                           
92.9712                                           
93.4855                                           
89.8754                                           
98.5923                                           
100.001                                           
101.244                                           
107.209                                           
100.628                                           
100.956                                           
96.8539                                           
94.7929                                           
93.6601                                           
103.173                                           
99.147                                            
93.177                                            
90.8088                                           
93.495                                            
89.9539                                           
93.6487                                           
84.9725                                           
86.6432                                           
88.0579                                           
89.6011                                           
93.5914                                           
94.6221                                           
100.494                                           
101.048                                           
93.9483                                           
97.6995                                           
102.3                                             
96.7844                                           
91.6987                                           
98.8451                                           
94.4673                                           
89.6737                                           
89.733                                            
85.9053                                           
81.4483                                           
85.0733                                           
99.4571                                           
92.6952                                           
92.3499                                           
93.4912                                           
94.2783                                           
89.8486                                           
98.7137                                           
101.889                                           
103.513                                           
102.126                                           
104.266                                           
98.3676                                           
97.2541                                           
98.6127                                           
96.671                                            
90.7684                                           
90.8371                                           
93.7113                                           
91.1338                                           
86.9885                                           
83.1752                                           
81.2847                                           
84.5299                                           
89.4649                                           
92.9515                                           
89.7573                                           
90.9542                                           
92.7546                                           
94.1635                                           
96.9992                                           
90.2529                                           
93.6819                                           
91.721                                            
85.708                                            
90.844                                            
86.1291                                           
85.9626                                           
88.9259                                           
87.9295                                           
85.6764                                           
84.9518                                           
88.2938                                           
88.472                                            
86.3387                                           
78.7541                                           
83.9433                                           
83.6958                                           
83.4915                                           
84.3549                                           
83.7664                                           
91.3355                                           
94.0265                                           
95.1457                                           
93.6255                                           
90.7244                                           
92.8347                                           
91.9115                                           
94.1409                                           
95.3727                                           
91.5327                                           
90.5087                                           
94.2234                                           
85.4986                                           
81.5113                                           
83.4384                                           
80.1075                                           
79.8456                                           
81.3464                                           
80.7161                                           
79.2432                                           
79.0888                                           
82.6622                                           
84.7261                                           
86.6507                                           
82.9972                                           
85.7144                                           
85.6114                                           
89.874                                            
86.3235                                           
86.3578                                           
84.0427                                           
78.8437                                           
74.7762                                           
78.3625                                           
71.8213                                           
63.7055                                           
66.1948                                           
66.1742                                           
72.4835                                           
68.5085                                           
70.9787                                           
71.0121                                           
80.0928                                           
82.9262                                           
80.7575                                           
79.0029                                           
85.1347                                           
86.7461                                           
92.1674                                           
86.7579                                           
90.0088                                           
98.5281                                           
94.1038                                           
100.263                                           
