Configuration log weight                          
1.35742                                           
4.32774                                           
12.9539                                           
21.7808                                           
21.8375                                           
28.5053                                           
29.9901                                           
36.266                                            
34.9726                                           
35.5426                                           
31.1494                                           
25.8443                                           
25.0101                                           
31.6732                                           
29.879                                            
36.2503                                           
34.977                                            
35.4209                                           
32.1079                                           
35.2469                                           
33.379                                            
33.1019                                           
38.6856                                           
36.1147                                           
33.7727                                           
38.5264                                           
41.1523                                           
42.4459                                           
42.8139                                           
41.0378                                           
40.9692                                           
39.0737                                           
45.1831                                           
42.407                                            
41.5223                                           
44.3626                                           
49.511                                            
47.5532                                           
36.0438                                           
30.8754                                           
32.3556                                           
33.3912                                           
29.6648                                           
29.6163                                           
28.9656                                           
30.2786                                           
31.1223                                           
28.7962                                           
33.6202                                           
43.7444                                           
36.2869                                           
31.9947                                           
38.6402                                           
30.8067                                           
30.6448                                           
30.4857                                           
27.9176                                           
33.5256                                           
27.1642                                           
27.2881                                           
26.5148                                           
25.9222                                           
30.4843                                           
29.9061                                           
27.7647                                           
28.4056                                           
29.4031                                           
35.3953                                           
33.705                                            
39.0583                                           
38.6789                                           
42.2643                                           
38.9762                                           
34.7916                                           
38.7419                                           
41.0505                                           
38.2011                                           
38.1104                                           
27.117                                            
39.4488                                           
43.9748                                           
35.7341                                           
35.069                                            
37.3903                                           
36.1787                                           
34.0508                                           
29.7174                                           
36.8762                                           
40.9761                                           
40.912                                            
43.2942                                           
44.4508                                           
41.7052                                           
41.4663                                           
36.0735                                           
33.6351                                           
27.8931                                           
22.9215                                           
23.6372                                           
25.2                                              
31.4639                                           
30.8788                                           
34.7436                                           
36.6273                                           
37.9737                                           
38.4278                                           
39.7731                                           
35.8953                                           
38.4648                                           
33.9038                                           
34.7641                                           
32.3858                                           
36.3295                                           
39.3981                                           
43.8866                                           
46.033                                            
49.7047                                           
41.0221                                           
44.648                                            
43.6353                                           
50.5993                                           
49.4242                                           
45.3679                                           
51.4103                                           
50.5745                                           
42.6945                                           
42.7449                                           
39.582                                            
40.3191                                           
44.5957                                           
35.7969                                           
36.5757                                           
37.1344                                           
37.6848                                           
35.0455                                           
36.5531                                           
37.0832                                           
35.3758                                           
38.1885                                           
36.7671                                           
31.9359                                           
37.2364                                           
32.0746                                           
33.8331                                           
33.6588                                           
32.7692                                           
27.6737                                           
33.8469                                           
36.6264                                           
41.3615                                           
37.0818                                           
38.6205                                           
37.1186                                           
44.479                                            
32.7521                                           
33.2416                                           
30.0018                                           
34.5729                                           
33.5689                                           
29.6235                                           
35.8975                                           
35.042                                            
31.0299                                           
32.9411                                           
33.7774                                           
31.4057                                           
29.4249                                           
32.8372                                           
38.805                                            
37.5948                                           
38.9059                                           
34.7764                                           
37.994                                            
41.8008                                           
33.5226                                           
32.8045                                           
32.6451                                           
34.0344                                           
33.6752                                           
38.3629                                           
37.719                                            
37.6106                                           
38.0724                                           
34.6783                                           
32.7789                                           
31.8979                                           
33.2021                                           
41.0524                                           
44.3313                                           
40.5574                                           
39.6389                                           
39.7379                                           
39.7555                                           
32.6725                                           
28.1466                                           
28.1464                                           
32.1797                                           
27.3253                                           
27.8345                                           
32.8109                                           
34.3205                                           
26.971                                            
25.1465                                           
29.0691                                           
36.153                                            
26.2648                                           
31.5476                                           
35.2295                                           
34.5984                                           
28.8237                                           
30.7827                                           
27.4341                                           
31.105                                            
30.4687                                           
32.9022                                           
34.1712                                           
34.8174                                           
40.1635                                           
34.0681                                           
38.9921                                           
45.0138                                           
36.4407                                           
34.0673                                           
36.0053                                           
37.7761                                           
37.9193                                           
36.5049                                           
35.044                                            
36.055                                            
35.3728                                           
33.7734                                           
33.2885                                           
40.2497                                           
37.9984                                           
37.4081                                           
40.0779                                           
36.6182                                           
38.4729                                           
40.5441                                           
39.2117                                           
42.8554                                           
45.7461                                           
43.8104                                           
41.8974                                           
36.1941                                           
38.4987                                           
35.7393                                           
38.6869                                           
34.9204                                           
36.7935                                           
32.7378                                           
32.5175                                           
39.4109                                           
39.5542                                           
37.3461                                           
38.0735                                           
40.6213                                           
39.8638                                           
40.4551                                           
38.8121                                           
38.5202                                           
29.299                                            
31.6167                                           
25.7637                                           
29.6151                                           
30.8946                                           
32.6926                                           
32.0494                                           
32.9265                                           
29.4759                                           
33.1243                                           
32.4883                                           
24.1813                                           
26.3024                                           
28.29                                             
33.8442                                           
32.2799                                           
33.2381                                           
27.0093                                           
28.1256                                           
30.2373                                           
32.7037                                           
32.8844                                           
32.4658                                           
33.9481                                           
37.1902                                           
37.2169                                           
38.1157                                           
29.5693                                           
29.5509                                           
