Configuration log weight                          
10.4318                                           
21.3111                                           
30.6803                                           
47.7767                                           
69.6337                                           
74.6923                                           
85.058                                            
84.5694                                           
86.6106                                           
100.161                                           
109.995                                           
113.056                                           
123.497                                           
129.287                                           
138.193                                           
132.547                                           
131.146                                           
119.371                                           
130.301                                           
127.742                                           
130.47                                            
136.687                                           
137.382                                           
152.606                                           
145.484                                           
150.814                                           
144.28                                            
140.831                                           
134.39                                            
131.78                                            
132.993                                           
127.643                                           
133.433                                           
130.188                                           
133.263                                           
127.532                                           
135.481                                           
123.479                                           
121.607                                           
117.785                                           
124.033                                           
122.929                                           
126.896                                           
131.471                                           
130.349                                           
128.84                                            
130.297                                           
138.368                                           
137.373                                           
137.007                                           
134.269                                           
138.614                                           
147.867                                           
133.51                                            
122.297                                           
122.029                                           
111.04                                            
105.354                                           
106.269                                           
102.788                                           
111.985                                           
112.458                                           
104.54                                            
110.747                                           
114.824                                           
115.239                                           
114.493                                           
116.279                                           
113.387                                           
112.803                                           
113.36                                            
110.995                                           
108.562                                           
111.285                                           
115.468                                           
119.046                                           
112.812                                           
112.891                                           
116.155                                           
112.104                                           
117.12                                            
114.462                                           
118.119                                           
118.598                                           
123.443                                           
121.875                                           
125.547                                           
135.587                                           
132.237                                           
132.839                                           
125.365                                           
122.203                                           
120.431                                           
115.919                                           
131.936                                           
131.045                                           
135.083                                           
140.497                                           
132.829                                           
138.599                                           
140.161                                           
127.061                                           
128.361                                           
123.066                                           
128.437                                           
137.53                                            
140.456                                           
135.834                                           
142.632                                           
133.348                                           
142.315                                           
136.023                                           
137.72                                            
146.493                                           
143.448                                           
131.791                                           
129.167                                           
124.875                                           
125.314                                           
114.97                                            
113.292                                           
118.901                                           
111.298                                           
113.054                                           
109.428                                           
121.581                                           
123.179                                           
116.986                                           
121.496                                           
118.277                                           
120.474                                           
119.802                                           
129.899                                           
125.678                                           
124.043                                           
126.857                                           
129.901                                           
128.386                                           
135.694                                           
130.908                                           
137.603                                           
144.531                                           
139.032                                           
132.38                                            
132.895                                           
136.612                                           
133.697                                           
134.437                                           
131.848                                           
137.64                                            
137.591                                           
127.707                                           
119.989                                           
124.487                                           
131.117                                           
129.321                                           
120.955                                           
120.261                                           
117.307                                           
125.974                                           
126.51                                            
118.749                                           
116.169                                           
120.456                                           
122.749                                           
121.397                                           
121.393                                           
116.172                                           
111.302                                           
107.872                                           
113.512                                           
122.645                                           
112.238                                           
106.661                                           
104.002                                           
110.062                                           
116.268                                           
116.915                                           
120.473                                           
118.221                                           
121.462                                           
131.271                                           
134.578                                           
132.069                                           
129.316                                           
125.777                                           
126.385                                           
126.346                                           
119.834                                           
114.92                                            
111.421                                           
118.217                                           
115.038                                           
112.209                                           
116.792                                           
119.219                                           
113.884                                           
113.764                                           
122.937                                           
125.371                                           
123.139                                           
123.051                                           
122.306                                           
125.06                                            
126.603                                           
125.99                                            
122.298                                           
124.473                                           
119.47                                            
123.446                                           
128.927                                           
130.791                                           
127.209                                           
125.854                                           
131.156                                           
136.383                                           
