Configuration log weight                          
-0.141048                                         
-0.410823                                         
3.43447                                           
3.93231                                           
3.96046                                           
3.4922                                            
7.89857                                           
4.80979                                           
10.8031                                           
9.84288                                           
7.67571                                           
7.80844                                           
6.63221                                           
8.17468                                           
6.60462                                           
6.02088                                           
9.41289                                           
13.5396                                           
12.9313                                           
14.362                                            
16.1274                                           
17.3668                                           
14.6389                                           
14.7308                                           
15.1187                                           
15.4789                                           
18.9964                                           
19.7734                                           
23.8891                                           
25.6212                                           
23.1074                                           
20.7214                                           
26.5167                                           
28.8677                                           
28.2135                                           
33.0413                                           
32.3166                                           
34.132                                            
36.1362                                           
40.1616                                           
41.2463                                           
38.3886                                           
38.8258                                           
39.5934                                           
42.364                                            
40.7545                                           
42.8724                                           
44.164                                            
46.2252                                           
47.2385                                           
44.6                                              
48.361                                            
46.1518                                           
50.6184                                           
49.0734                                           
49.7249                                           
47.4074                                           
51.8121                                           
57.3507                                           
57.2667                                           
58.0892                                           
58.022                                            
58.5137                                           
55.3846                                           
51.9467                                           
51.9712                                           
56.4663                                           
57.9608                                           
57.1182                                           
56.6829                                           
62.0402                                           
56.5822                                           
57.773                                            
60.6938                                           
59.8938                                           
63.4766                                           
61.8927                                           
61.6358                                           
63.5847                                           
62.4984                                           
62.0723                                           
61.2833                                           
62.492                                            
59.7073                                           
59.4766                                           
62.9085                                           
60.0736                                           
59.188                                            
60.7767                                           
59.6493                                           
63.7467                                           
63.2831                                           
64.6516                                           
67.222                                            
66.2154                                           
66.1854                                           
67.208                                            
67.2221                                           
68.4121                                           
68.4901                                           
70.0408                                           
68.29                                             
69.5129                                           
66.9792                                           
67.3587                                           
67.7679                                           
63.3448                                           
64.2857                                           
69.293                                            
69.6348                                           
66.8553                                           
64.1788                                           
66.3886                                           
69.4316                                           
69.0629                                           
73.3858                                           
71.8129                                           
71.1347                                           
67.8116                                           
70.5162                                           
67.5517                                           
64.0022                                           
65.1666                                           
67.4685                                           
70.9186                                           
73.3144                                           
72.3569                                           
72.7349                                           
76.1559                                           
74.5844                                           
75.2205                                           
74.8786                                           
77.953                                            
76.6116                                           
76.5916                                           
77.6045                                           
77.0545                                           
76.7419                                           
76.8119                                           
76.3561                                           
78.7286                                           
76.7727                                           
76.3282                                           
77.4144                                           
75.1434                                           
77.6051                                           
78.3183                                           
76.8121                                           
78.3024                                           
77.6922                                           
77.332                                            
75.897                                            
78.1879                                           
77.5838                                           
73.5498                                           
74.4414                                           
69.4901                                           
70.6969                                           
71.8365                                           
70.7777                                           
69.264                                            
68.7177                                           
67.9805                                           
67.2365                                           
69.3782                                           
70.6039                                           
70.9497                                           
72.6528                                           
72.8991                                           
71.5763                                           
75.1744                                           
76.5233                                           
74.1886                                           
73.0436                                           
78.5651                                           
79.1913                                           
80.8219                                           
80.5792                                           
78.2641                                           
80.9084                                           
79.4285                                           
81.309                                            
80.7221                                           
81.9141                                           
83.6506                                           
81.768                                            
79.06                                             
79.2191                                           
80.4485                                           
82.2521                                           
85.2552                                           
81.7478                                           
80.4234                                           
83.6895                                           
82.7219                                           
79.1271                                           
79.9948                                           
84.7376                                           
85.5505                                           
86.0678                                           
90.4716                                           
89.1103                                           
89.8882                                           
89.1265                                           
89.8611                                           
89.3243                                           
90.3449                                           
92.944                                            
90.2692                                           
95.4147                                           
97.9136                                           
96.8574                                           
96.8552                                           
94.2108                                           
94.0933                                           
93.6961                                           
92.3472                                           
94.3342                                           
93.6628                                           
94.988                                            
93.2179                                           
92.7034                                           
95.2923                                           
93.2718                                           
95.2235                                           
94.6944                                           
93.6482                                           
90.9234                                           
91.014                                            
90.3505                                           
91.9043                                           
93.1308                                           
94.0153                                           
95.4902                                           
91.7443                                           
93.6016                                           
95.1505                                           
93.231                                            
91.4703                                           
87.7545                                           
93.8426                                           
93.9588                                           
97.6366                                           
93.4792                                           
91.5463                                           
89.0903                                           
85.1683                                           
88.171                                            
89.448                                            
88.2847                                           
84.9281                                           
84.0738                                           
81.5547                                           
81.8171                                           
81.7077                                           
78.2135                                           
81.0471                                           
83.5012                                           
87.5618                                           
86.9076                                           
82.9201                                           
83.7304                                           
84.5831                                           
82.7818                                           
81.2934                                           
81.7136                                           
80.7298                                           
80.5656                                           
81.8193                                           
78.629                                            
75.4034                                           
75.2088                                           
69.4417                                           
71.2731                                           
72.6231                                           
73.1826                                           
74.7306                                           
77.2215                                           
78.2976                                           
77.6664                                           
75.3588                                           
76.438                                            
76.8318                                           
75.9017                                           
80.9497                                           
77.9192                                           
79.6039                                           
80.0602                                           
79.2839                                           
81.0616                                           
81.6993                                           
82.1553                                           
82.5437                                           
81.6577                                           
82.899                                            
80.2931                                           
78.8136                                           
77.034                                            
76.4237                                           
76.1195                                           
75.0397                                           
72.7194                                           
68.5546                                           
67.6968                                           
66.555                                            
70.3508                                           
70.2113                                           
72.461                                            
75.1672                                           
76.4506                                           
81.373                                            
82.0399                                           
83.7683                                           
83.1183                                           
82.2647                                           
84.1227                                           
82.6056                                           
85.3998                                           
84.4253                                           
82.2821                                           
79.8493                                           
80.4465                                           
77.7885                                           
71.8724                                           
73.7513                                           
77.236                                            
80.0188                                           
78.9527                                           
80.7501                                           
82.7991                                           
81.3178                                           
82.3326                                           
84.7613                                           
78.6176                                           
80.7748                                           
85.813                                            
86.2797                                           
81.9601                                           
81.4133                                           
83.6368                                           
80.4785                                           
83.8874                                           
83.8322                                           
87.9734                                           
86.5133                                           
85.6074                                           
86.9837                                           
86.1659                                           
89.4083                                           
87.5982                                           
87.6858                                           
90.6126                                           
91.264                                            
89.6165                                           
91.5515                                           
89.4345                                           
89.4273                                           
84.3445                                           
82.9153                                           
85.1826                                           
85.4854                                           
84.0996                                           
84.6143                                           
84.2148                                           
87.1904                                           
85.1093                                           
85.9713                                           
82.9722                                           
81.2037                                           
84.1532                                           
85.1541                                           
88.3064                                           
91.6694                                           
87.201                                            
86.647                                            
80.3134                                           
82.349                                            
85.383                                            
87.1033                                           
87.841                                            
85.6852                                           
87.8791                                           
88.8121                                           
89.8747                                           
88.3801                                           
89.8811                                           
89.9663                                           
90.9814                                           
88.295                                            
88.4733                                           
84.9197                                           
88.1181                                           
89.7013                                           
88.9663                                           
93.2598                                           
89.4219                                           
89.1485                                           
90.2182                                           
86.919                                            
86.0542                                           
85.6673                                           
82.369                                            
85.7996                                           
86.3191                                           
83.3036                                           
84.7665                                           
85.4728                                           
87.3158                                           
87.624                                            
87.0448                                           
82.7928                                           
81.8999                                           
80.4596                                           
81.426                                            
77.3086                                           
79.451                                            
81.3138                                           
82.8306                                           
83.3115                                           
82.1302                                           
84.6716                                           
83.7946                                           
87.4223                                           
86.5002                                           
88.9275                                           
88.5199                                           
92.7633                                           
92.9559                                           
94.4555                                           
97.5656                                           
96.2038                                           
97.5858                                           
94.963                                            
93.0456                                           
87.3551                                           
88.5234                                           
90.1823                                           
90.0523                                           
89.545                                            
91.8826                                           
86.6279                                           
87.8849                                           
91.6709                                           
94.2858                                           
97.6161                                           
89.4691                                           
89.5125                                           
89.7015                                           
87.821                                            
89.8105                                           
89.6754                                           
93.2625                                           
95.766                                            
97.8839                                           
97.5486                                           
96.6755                                           
97.6788                                           
99.564                                            
101.228                                           
102.347                                           
100.892                                           
101.01                                            
101.725                                           
100.821                                           
104.461                                           
107.72                                            
105.836                                           
107.864                                           
107.463                                           
106.478                                           
107.068                                           
106.894                                           
107.234                                           
110.156                                           
103.16                                            
105.958                                           
106.483                                           
112.55                                            
112.021                                           
108.837                                           
110.853                                           
109.677                                           
112.66                                            
115.333                                           
113.327                                           
112.26                                            
117.212                                           
113.892                                           
112.132                                           
114.132                                           
112.137                                           
112.701                                           
115.405                                           
116.236                                           
117.405                                           
115.195                                           
113.49                                            
117.026                                           
118.128                                           
119.773                                           
113.625                                           
113.758                                           
115.869                                           
118.817                                           
120.402                                           
118.605                                           
115.28                                            
113.567                                           
120.514                                           
123.553                                           
121.704                                           
121.08                                            
118.182                                           
114.919                                           
114.182                                           
113.503                                           
109.347                                           
110.7                                             
109.557                                           
109.181                                           
104.832                                           
103.884                                           
104.223                                           
103.631                                           
100.86                                            
103                                               
105.327                                           
104.318                                           
106.023                                           
102.883                                           
101.544                                           
100.739                                           
102.902                                           
104.82                                            
104.852                                           
108.255                                           
107.046                                           
110.597                                           
109.651                                           
106.738                                           
105.423                                           
110.097                                           
109.551                                           
109.012                                           
110.031                                           
107.859                                           
106.144                                           
109.106                                           
112.23                                            
110.141                                           
109.516                                           
108.99                                            
106.318                                           
103.989                                           
106.071                                           
107.192                                           
102.472                                           
107.437                                           
102.051                                           
106.35                                            
105.147                                           
105.373                                           
103.69                                            
105.749                                           
106.203                                           
106.978                                           
106.688                                           
103.514                                           
103.311                                           
108.255                                           
107.281                                           
103.434                                           
101.662                                           
104.516                                           
104.26                                            
109.389                                           
112.384                                           
112.622                                           
111.987                                           
112.552                                           
108.925                                           
108.1                                             
105.027                                           
108.861                                           
108.244                                           
110.168                                           
111.879                                           
111.836                                           
108.641                                           
106.873                                           
109.215                                           
108.797                                           
111.86                                            
110.424                                           
105.777                                           
105.202                                           
103.936                                           
103.592                                           
104.299                                           
105.334                                           
101.864                                           
104.44                                            
101.499                                           
101.884                                           
102.445                                           
97.8679                                           
94.7041                                           
97.4935                                           
94.9869                                           
95.4506                                           
93.4739                                           
92.5133                                           
91.5647                                           
92.0171                                           
92.2128                                           
92.2511                                           
92.1265                                           
90.5203                                           
91.5033                                           
88.3644                                           
88.9597                                           
88.0933                                           
86.3153                                           
84.1219                                           
81.3558                                           
83.013                                            
88.773                                            
89.267                                            
83.4096                                           
81.6721                                           
81.112                                            
81.5036                                           
80.0657                                           
76.023                                            
76.9229                                           
73.2457                                           
75.1757                                           
75.4502                                           
70.8332                                           
72.4331                                           
67.9694                                           
68.1039                                           
70.3458                                           
68.1635                                           
72.4307                                           
69.6833                                           
75.6508                                           
72.6092                                           
72.0931                                           
72.6218                                           
72.8005                                           
75.6354                                           
73.9619                                           
70.0956                                           
67.0511                                           
69.4479                                           
72.5586                                           
74.5532                                           
71.3328                                           
70.868                                            
71.3346                                           
70.8069                                           
67.3031                                           
70.5955                                           
68.8781                                           
69.1307                                           
72.9939                                           
71.3303                                           
76.4818                                           
76.1107                                           
76.313                                            
70.1991                                           
74.8365                                           
70.6356                                           
75.9933                                           
74.6148                                           
70.0606                                           
70.4256                                           
72.7154                                           
71.6809                                           
73.1656                                           
73.9026                                           
75.3368                                           
78.0309                                           
72.9793                                           
75.311                                            
76.7016                                           
75.4846                                           
69.3207                                           
71.2828                                           
70.6277                                           
77.0564                                           
73.1641                                           
75.5438                                           
76.4371                                           
75.8101                                           
77.6026                                           
77.9749                                           
77.6837                                           
79.7595                                           
81.1515                                           
81.8161                                           
82.1444                                           
82.5549                                           
83.7688                                           
82.9435                                           
83.232                                            
83.0978                                           
81.7734                                           
80.6263                                           
80.6926                                           
76.5646                                           
75.9577                                           
79.0705                                           
79.6604                                           
79.1813                                           
80.0543                                           
80.2533                                           
77.7015                                           
76.0515                                           
75.6115                                           
76.7711                                           
76.3505                                           
77.8238                                           
72.3994                                           
75.5946                                           
74.313                                            
77.3555                                           
76.9746                                           
78.7143                                           
77.4409                                           
77.2996                                           
79.3595                                           
79.781                                            
81.3158                                           
85.5102                                           
85.7905                                           
86.5628                                           
86.0226                                           
86.3272                                           
84.9662                                           
85.9739                                           
83.2499                                           
85.1982                                           
80.8754                                           
81.499                                            
80.5011                                           
83.4827                                           
81.8446                                           
82.028                                            
83.466                                            
82.5751                                           
85.6342                                           
87.6794                                           
86.6243                                           
85.0714                                           
86.3259                                           
84.2251                                           
86.6581                                           
85.0463                                           
85.808                                            
82.7589                                           
81.8153                                           
82.5048                                           
81.1026                                           
79.5913                                           
80.6332                                           
83.237                                            
79.6578                                           
76.5445                                           
77.661                                            
78.6614                                           
81.0067                                           
80.8035                                           
79.3183                                           
81.3295                                           
77.7339                                           
74.6034                                           
74.4687                                           
79.0703                                           
79.0967                                           
77.0094                                           
80.2128                                           
82.8106                                           
80.779                                            
81.7372                                           
79.8575                                           
78.1317                                           
81.8902                                           
82.2008                                           
81.7784                                           
81.606                                            
78.1542                                           
76.3661                                           
78.6248                                           
79.1033                                           
78.7384                                           
77.8406                                           
77.6487                                           
71.3642                                           
71.3249                                           
73.8117                                           
74.1456                                           
74.9928                                           
77.1705                                           
77.7243                                           
76.7911                                           
76.7984                                           
78.6532                                           
81.2888                                           
82.0637                                           
84.4488                                           
86.9635                                           
89.0928                                           
88.1712                                           
84.0469                                           
82.7889                                           
80.5376                                           
84.627                                            
86.5152                                           
87.185                                            
83.3168                                           
88.102                                            
86.9303                                           
89.838                                            
93.344                                            
90.1599                                           
90.1674                                           
89.0047                                           
88.5771                                           
90.9418                                           
88.3836                                           
90.6195                                           
91.5359                                           
87.9947                                           
87.966                                            
84.3165                                           
85.2004                                           
84.0977                                           
83.1007                                           
85.5028                                           
87.3739                                           
81.1264                                           
83.9383                                           
82.4435                                           
81.694                                            
78.8045                                           
80.8456                                           
82.0312                                           
81.315                                            
80.6471                                           
80.7468                                           
88.6005                                           
84.0712                                           
83.0373                                           
83.3507                                           
79.7539                                           
78.2388                                           
75.8442                                           
76.5788                                           
76.9192                                           
78.1316                                           
82.8678                                           
82.0805                                           
83.6132                                           
82.711                                            
82.9713                                           
80.6059                                           
79.9138                                           
82.2497                                           
85.3863                                           
86.2358                                           
86.4346                                           
87.1466                                           
85.1446                                           
89.1399                                           
88.287                                            
95.017                                            
94.6522                                           
95.0916                                           
93.3441                                           
95.6663                                           
