Correlation                                       
0                                                 
0.359789                                          
-0.206271                                         
0.353065                                          
0.00432514                                        
0.0245496                                         
-0.289905                                         
-0.0710119                                        
0.00193802                                        
-0.364638                                         
0.129487                                          
-0.1656                                           
-0.178478                                         
-0.0868955                                        
-0.0910965                                        
-0.0534611                                        
-0.0515213                                        
-0.0536984                                        
0.285571                                          
-0.243495                                         
0.0139312                                         
0.028417                                          
0.169437                                          
0.118473                                          
-0.00628626                                       
0.0359437                                         
0.249866                                          
0.0636813                                         
0.395006                                          
-0.265494                                         
-0.0981461                                        
0.125601                                          
0.291688                                          
-0.286652                                         
-0.0102167                                        
0.0132187                                         
0.0038215                                         
-0.377177                                         
-0.0901413                                        
-0.299612                                         
0.332681                                          
0.141322                                          
-0.164702                                         
-0.0502809                                        
-0.0442187                                        
-0.0943405                                        
-0.363622                                         
0.00234478                                        
-0.307778                                         
0.359291                                          
-0.0554477                                        
0.00488762                                        
0.331741                                          
0.0224224                                         
-0.039555                                         
0.287797                                          
0.404598                                          
-0.121278                                         
0.423371                                          
0.124243                                          
-0.0136088                                        
-0.0734292                                        
-0.39576                                          
-0.134014                                         
-0.346273                                         
0.487752                                          
-0.0776155                                        
0.464371                                          
0.173216                                          
-0.101062                                         
-0.284146                                         
0.0465599                                         
-0.0214075                                        
0.109994                                          
0.0103409                                         
0.0107803                                         
-0.37112                                          
-0.0657968                                        
-0.0200916                                        
0.0523255                                         
0.00959013                                        
0.0338155                                         
0.0260202                                         
-0.0068359                                        
-0.00934729                                       
-0.36421                                          
-0.0260729                                        
-0.0226939                                        
-0.0214983                                        
-0.0148908                                        
-0.253463                                         
0.0397951                                         
-0.275341                                         
-0.237482                                         
-0.0869246                                        
-0.0423645                                        
0.00753951                                        
-0.0478577                                        
0.308098                                          
-0.137569                                         
-0.385461                                         
-0.293209                                         
-0.0560891                                        
-0.275056                                         
-0.0341525                                        
-0.0592946                                        
-0.353943                                         
0.158049                                          
-0.220448                                         
0.371908                                          
-0.0301592                                        
0.0292272                                         
0.369277                                          
0.271965                                          
0.379017                                          
-0.177963                                         
0.440788                                          
0.0946013                                         
-0.24759                                          
-0.217259                                         
-0.686116                                         
-0.402368                                         
-0.0329428                                        
0.24024                                           
-0.0370248                                        
0.229474                                          
-0.0485273                                        
-0.031698                                         
0.00948323                                        
-0.193928                                         
0.0635883                                         
-0.0271566                                        
0.0409456                                         
0.165096                                          
0.383545                                          
0.349441                                          
0.350861                                          
0.0265513                                         
0.0061779                                         
-0.0550109                                        
-0.220867                                         
-0.0420628                                        
-0.0014448                                        
0.0127576                                         
-0.00850734                                       
0.157589                                          
0.123509                                          
-0.413332                                         
-0.108297                                         
-0.0816584                                        
0.161403                                          
-0.00509572                                       
0.0139947                                         
-0.00654291                                       
-0.0291711                                        
-0.0934201                                        
-0.34209                                          
0.371398                                          
0.440792                                          
0.00354606                                        
-0.361118                                         
0.350682                                          
0.143599                                          
0.0408581                                         
-0.267344                                         
0.0675812                                         
-0.0183777                                        
0.0552459                                         
0.06525                                           
-0.0858749                                        
0.000802699                                       
0.399672                                          
-0.312412                                         
-0.285561                                         
0.00359041                                        
0.00128812                                        
0.0250077                                         
-0.010537                                         
0.27326                                           
-0.00867734                                       
-0.323026                                         
0.064176                                          
0.710885                                          
0.34701                                           
-0.305331                                         
-0.201263                                         
0.364981                                          
0.00756794                                        
0.373574                                          
0.439564                                          
-0.0257839                                        
-0.0172454                                        
0.0253258                                         
-0.247232                                         
-0.396465                                         
0.391208                                          
0.33797                                           
-0.0374548                                        
0.0326983                                         
0.0939605                                         
0.366381                                          
0.426583                                          
0.425516                                          
0.0136656                                         
0.0127464                                         
0.139799                                          
0.038404                                          
0.113835                                          
0.0110033                                         
-0.0454765                                        
-0.00278394                                       
-0.372631                                         
-0.297122                                         
-0.262516                                         
0.355727                                          
0.394961                                          
0.11078                                           
0.330473                                          
-0.0393058                                        
0.0217999                                         
-0.00489113                                       
0.137719                                          
0.0558651                                         
-0.00848673                                       
0.33015                                           
-0.0764551                                        
-0.411057                                         
-0.0861349                                        
-0.0343138                                        
-0.32547                                          
-0.0301937                                        
0.0439339                                         
-0.0242723                                        
-0.399568                                         
-0.0110547                                        
0.356247                                          
0.0291877                                         
0.0306303                                         
0.0315302                                         
0.350216                                          
0.151577                                          
-0.0827759                                        
-0.0075898                                        
0.0277465                                         
0.091178                                          
0.330138                                          
0.448131                                          
-0.0349635                                        
0.00763879                                        
0.320946                                          
0.204095                                          
0.0585693                                         
0.290561                                          
0.379605                                          
0.0100332                                         
0.041892                                          
-0.00869722                                       
0.0918744                                         
0.131293                                          
0.0952853                                         
0.319109                                          
0.386303                                          
-0.213373                                         
-0.151291                                         
-0.0152663                                        
0.0383304                                         
-0.00045835                                       
0.0145813                                         
0.0629246                                         
-0.00880493                                       
0.000368828                                       
-0.0117973                                        
-0.0288678                                        
0.363007                                          
0.00719678                                        
0.0117537                                         
-0.000869021                                      
-0.29453                                          
0.26927                                           
-0.0370475                                        
0.213054                                          
-0.278968                                         
0.0825238                                         
0.303642                                          
0.00566237                                        
0.11892                                           
-0.0679463                                        
-0.298408                                         
0.198846                                          
-0.000956276                                      
0.0340534                                         
-0.0279692                                        
-0.0178221                                        
-0.022125                                         
-0.416939                                         
-0.0547945                                        
-0.0051384                                        
-0.00874907                                       
-0.374207                                         
-0.395908                                         
-0.103599                                         
-0.0394667                                        
0.217867                                          
-0.041245                                         
0.497981                                          
-0.0832719                                        
-0.0749068                                        
0.00680468                                        
0.301166                                          
0.110133                                          
0.23836                                           
0.201248                                          
0.0510552                                         
0.0793291                                         
0.0508864                                         
0.0729161                                         
-0.392961                                         
-0.0207919                                        
0.211876                                          
0.00810827                                        
-0.00416387                                       
-0.0139062                                        
-0.283688                                         
0.149402                                          
0.384172                                          
0.272488                                          
0.076824                                          
-0.396181                                         
-0.00924297                                       
0.37909                                           
0.360194                                          
0.813147                                          
-0.0980222                                        
0.11864                                           
0.070209                                          
0.00152473                                        
0.722005                                          
0.292302                                          
0.39158                                           
-0.131215                                         
0.0538918                                         
0.0687044                                         
0.00302189                                        
0.00558665                                        
0.393105                                          
-0.137181                                         
-0.368474                                         
-0.40853                                          
-0.0593797                                        
0.0308344                                         
-0.298609                                         
0.0481138                                         
-0.0323259                                        
-0.175224                                         
-0.0550386                                        
0.0115336                                         
-0.0223577                                        
-0.0355184                                        
-0.0704235                                        
-0.00174673                                       
0.181797                                          
-0.0125122                                        
-0.380169                                         
0.233776                                          
0.692642                                          
0.27559                                           
0.00507748                                        
0.0481244                                         
-0.366612                                         
-0.415625                                         
0.416075                                          
0.399673                                          
0.175882                                          
0.0473536                                         
-0.03077                                          
-0.432262                                         
-0.181577                                         
0.11381                                           
0.273336                                          
0.441395                                          
0.0913098                                         
-0.395718                                         
-0.392728                                         
-0.349767                                         
0.146846                                          
-0.244009                                         
0.0485229                                         
-0.0345184                                        
0.023661                                          
-0.111364                                         
0.269036                                          
-0.334791                                         
-0.403714                                         
-0.0377903                                        
0.0464703                                         
-0.337913                                         
0.019919                                          
0.130028                                          
-0.243456                                         
-0.0372588                                        
0.0190696                                         
0.014504                                          
-0.0180018                                        
-0.107047                                         
0.0447396                                         
0.266071                                          
0.00878507                                        
-0.334819                                         
0.0367052                                         
1.29464e-05                                       
-0.0562157                                        
0.397658                                          
0.011718                                          
0.0111858                                         
0.103078                                          
-0.370877                                         
-0.387023                                         
0.0632297                                         
0.0255605                                         
-0.0474987                                        
-0.0565507                                        
0.0439841                                         
0.302192                                          
0.0451751                                         
0.0456185                                         
-0.0307274                                        
-0.245127                                         
-0.0213621                                        
-0.219581                                         
-0.147545                                         
-0.440194                                         
-0.294564                                         
-0.0826994                                        
-0.377913                                         
-0.395398                                         
-0.35816                                          
0.307754                                          
-0.457463                                         
-0.401535                                         
0.266032                                          
0.032095                                          
-0.0318844                                        
0.383859                                          
0.101063                                          
0.00662595                                        
-0.000563618                                      
-0.38446                                          
-0.157053                                         
0.0334423                                         
0.0530019                                         
-0.0881534                                        
-0.0434574                                        
-0.0318573                                        
-0.342814                                         
-0.077311                                         
-0.309089                                         
-0.423624                                         
-0.0257727                                        
-0.00841365                                       
-0.00514746                                       
-0.0852095                                        
0.00378898                                        
-0.0923922                                        
0.310888                                          
0.154068                                          
0.0568214                                         
-0.0620142                                        
-0.403122                                         
-0.170001                                         
-0.345503                                         
0.352477                                          
0.109553                                          
0.297037                                          
0.0863519                                         
0.427085                                          
0.16078                                           
-0.0385372                                        
0.0253702                                         
0.3497                                            
0.200582                                          
-0.219375                                         
-0.0046838                                        
-0.334869                                         
0.347273                                          
-0.094258                                         
0.353281                                          
0.146051                                          
0.323356                                          
0.0792036                                         
-0.446196                                         
0.343194                                          
0.0582                                            
0.0413197                                         
-0.0273364                                        
-0.315981                                         
0.0278905                                         
0.032962                                          
0.381728                                          
0.227814                                          
0.31708                                           
-0.000629174                                      
-0.00036964                                       
0.00930903                                        
-0.18362                                          
0.331542                                          
0.00479619                                        
-0.369124                                         
-0.0263632                                        
0.0162783                                         
0.0117781                                         
0.352986                                          
0.0524249                                         
-0.0201463                                        
-0.0153847                                        
-0.0119555                                        
-0.0101261                                        
-0.0278541                                        
0.0465625                                         
-0.336608                                         
-0.0277105                                        
0.355113                                          
0.106506                                          
-0.208755                                         
0.0206587                                         
0.13205                                           
0.106205                                          
-0.231096                                         
0.0676649                                         
-0.0274365                                        
-0.344639                                         
0.023809                                          
0.397679                                          
-0.0235591                                        
0.0138435                                         
-0.0228717                                        
-0.0239223                                        
0.327436                                          
0.0255442                                         
0.30816                                           
0.404413                                          
0.133805                                          
0.401069                                          
0.427844                                          
0.0730841                                         
0.00851049                                        
0.422765                                          
0.361585                                          
0.0481863                                         
0.0506588                                         
0.0313603                                         
-0.272442                                         
0.392404                                          
0.146544                                          
0.354859                                          
0.350292                                          
-0.489865                                         
0.351748                                          
-0.287645                                         
0.0749182                                         
-0.0206401                                        
0.0742711                                         
0.337966                                          
0.136817                                          
0.309251                                          
0.0804595                                         
0.42592                                           
0.0173563                                         
0.356389                                          
-0.24722                                          
0.065649                                          
0.272028                                          
0.00547944                                        
-0.345003                                         
-0.42003                                          
-0.421591                                         
-0.421504                                         
0.198001                                          
0.0235336                                         
0.0365895                                         
-0.0295263                                        
0.137298                                          
0.0420951                                         
-0.281973                                         
0.105617                                          
0.379766                                          
-0.739524                                         
-0.374993                                         
0.0216332                                         
-0.0443598                                        
-0.326339                                         
-0.0538733                                        
-0.0124062                                        
-0.0535334                                        
0.266299                                          
-0.272384                                         
0.354496                                          
-0.388058                                         
-0.0431774                                        
-0.0440003                                        
0.0154194                                         
0.028044                                          
-0.400326                                         
0.0140744                                         
-0.0384749                                        
-0.252777                                         
-0.096365                                         
-0.0377903                                        
0.219205                                          
-0.320394                                         
0.266709                                          
0.00169482                                        
-0.198967                                         
-0.00623649                                       
0.0706557                                         
0.346641                                          
0.290889                                          
0.436944                                          
-0.0314629                                        
0.400013                                          
0.368461                                          
-0.280156                                         
0.145511                                          
0.0791234                                         
-0.268899                                         
0.37392                                           
0.30173                                           
0.0600694                                         
0.00792877                                        
0.0741561                                         
0.300313                                          
-0.0107929                                        
0.373308                                          
0.0608677                                         
-0.00561207                                       
0.25511                                           
0.399292                                          
0.380051                                          
0.153737                                          
-0.280388                                         
-0.0179986                                        
-0.338243                                         
-0.328929                                         
0.0370416                                         
0.0213558                                         
-0.344169                                         
-0.200114                                         
-0.0556707                                        
-0.367587                                         
0.102599                                          
-0.143019                                         
0.00389851                                        
0.113781                                          
0.00816631                                        
0.105729                                          
-0.0128503                                        
0.054647                                          
-0.385433                                         
-0.424238                                         
-0.0977485                                        
-0.0191209                                        
0.0144812                                         
0.0619572                                         
-0.000691718                                      
-0.0630694                                        
-0.309034                                         
-0.059342                                         
0.280891                                          
0.397178                                          
0.382726                                          
0.393929                                          
-0.32565                                          
0.312105                                          
0.374027                                          
0.428582                                          
0.0689989                                         
0.0444147                                         
-0.0170917                                        
-0.0247674                                        
0.0944307                                         
-0.269869                                         
-0.254844                                         
-0.350973                                         
0.361716                                          
-0.0526557                                        
-0.0544117                                        
-0.0025012                                        
-0.396519                                         
-0.570132                                         
-0.0596396                                        
0.0899869                                         
-0.268204                                         
0.266117                                          
0.379837                                          
-0.325188                                         
-0.140245                                         
0.00220978                                        
0.0885123                                         
0.14604                                           
0.327552                                          
0.0710152                                         
-0.0557494                                        
0.0108855                                         
0.141413                                          
0.39857                                           
-0.017227                                         
0.0766583                                         
0.000724298                                       
-0.276308                                         
0.263288                                          
0.0434152                                         
0.0881665                                         
0.0578369                                         
0.0675325                                         
0.234244                                          
0.0472934                                         
0.0290885                                         
0.326317                                          
-0.162776                                         
-0.01344                                          
-0.00973979                                       
0.0570107                                         
0.110839                                          
0.0388054                                         
0.410824                                          
0.317564                                          
0.367548                                          
-0.235204                                         
0.32887                                           
-0.0775553                                        
-0.191422                                         
0.385447                                          
-0.137668                                         
-0.331742                                         
-0.409763                                         
0.383067                                          
-0.253635                                         
-0.0433634                                        
-0.00150443                                       
0.141511                                          
-0.396016                                         
0.282679                                          
-0.42609                                          
-0.322434                                         
-0.263206                                         
0.0195043                                         
0.00296532                                        
-0.425123                                         
-0.377151                                         
-0.00942654                                       
0.305147                                          
-0.23249                                          
-0.0256315                                        
-0.0347248                                        
-0.0765215                                        
-0.418609                                         
-0.414773                                         
-0.0440969                                        
-0.0402247                                        
0.37802                                           
-0.0573755                                        
-0.000332309                                      
-0.0373358                                        
-0.00418464                                       
0.00771742                                        
-0.0110978                                        
-0.330471                                         
-0.134196                                         
-0.00488464                                       
0.26226                                           
0.0100116                                         
0.337769                                          
-0.131796                                         
-0.394943                                         
-0.0361221                                        
0.0207696                                         
-0.040297                                         
0.00377075                                        
-0.0412181                                        
-0.0320544                                        
-0.408635                                         
-0.133116                                         
0.357922                                          
0.378445                                          
0.0246907                                         
-0.00380453                                       
0.0302114                                         
-0.390614                                         
-0.390019                                         
0.0395636                                         
-0.012424                                         
-0.0382525                                        
0.0538571                                         
-0.00473607                                       
